"","pairs","res","tiplab","Lineage_Name","jackknife"
"1297","Strix_varia-STVAR01",1.59374875807606,"Strix_varia","STVAR01",3.19444237001198
"1298","Strix_varia-STVAR06",1.61102656445854,"Strix_varia","STVAR06",3.23214769858487
"1299","Strophocincla_cachinnans-MONCAC01",0.544540420404382,"Strophocincla_cachinnans","MONCAC01",1.09202731034043
"1300","Strophocincla_cachinnans-MONMER01",0.538773653773033,"Strophocincla_cachinnans","MONMER01",1.07731623062284
"1301","Strophocincla_fairbanki-MONFAI02",0.557266654250768,"Strophocincla_fairbanki","MONFAI02",1.11771312376436
"1302","Strophocincla_fairbanki-MONMER01",0.538773653773033,"Strophocincla_fairbanki","MONMER01",1.07731623062284
"1303","Sturnella_loyca-CURCUR01",0.452921368651576,"Sturnella_loyca","CURCUR01",0.905659749609072
"1304","Sturnella_superciliaris-STUSUP01",0.427382882628453,"Sturnella_superciliaris","STUSUP01",0.855716132171437
"1305","Sturnus_cineraceus-SGS1",0.424440945019433,"Sturnus_cineraceus","SGS1",0.844542281626218
"1306","Sturnus_unicolor-SYAT05",0.438020394271936,"Sturnus_unicolor","SYAT05",0.883038585759323
"1307","Sturnus_vulgaris-LAMPUR01",0.519679295114096,"Sturnus_vulgaris","LAMPUR01",1.04287450465097
"1308","Suiriri_suiriri-SUISUI02",0.989232615698626,"Suiriri_suiriri","SUISUI02",1.98171821299047
"1309","Sylvia_atricapilla-COLL1",0.566849986253073,"Sylvia_atricapilla","COLL1",1.13216066917994
"1310","Sylvia_atricapilla-GRW11",0.546817681605835,"Sylvia_atricapilla","GRW11",1.09317919101625
"1311","Sylvia_atricapilla-PARUS1",0.536972587300819,"Sylvia_atricapilla","PARUS1",1.07426283248731
"1312","Sylvia_atricapilla-SGS1",0.548852383375124,"Sylvia_atricapilla","SGS1",1.09775730514389
"1313","Sylvia_atricapilla-SYAT01",0.467784756431244,"Sylvia_atricapilla","SYAT01",0.93601909217989
"1314","Sylvia_atricapilla-SYAT02",0.468362574315876,"Sylvia_atricapilla","SYAT02",0.937122343791884
"1315","Sylvia_atricapilla-SYAT03",0.550437306445012,"Sylvia_atricapilla","SYAT03",1.10074500850021
"1316","Sylvia_atricapilla-SYAT04",0.46839232664986,"Sylvia_atricapilla","SYAT04",0.937175370002478
