"","tip","species","Lineage_Name","Alt_Lineage_Name","parasiteGenus","mal_original","Jetz.species","match","Scientific","id"
"146","Anthornis melanura","Anthornis melanura","SYAT05","LIN3","Plasmodium","Anthornis melanura","Anthornis_melanura","yes","Anthornis melanura","SYAT05 Anthornis melanura"
"147","Anthreptes collaris","Hedydipna collaris","PLOPRI01","P34,P35","Plasmodium","Hedydipna collaris","Anthreptes_collaris","no","Anthreptes collaris","PLOPRI01 Anthreptes collaris"
"148","Anthreptes collaris","Hedydipna collaris","PYSUN1","PV15,PV15a","Plasmodium","Hedydipna collaris","Anthreptes_collaris","no","Anthreptes collaris","PYSUN1 Anthreptes collaris"
"149","Anthreptes collaris","Hedydipna collaris","HEDCOL01","PV39,PV39a","Plasmodium","Hedydipna collaris","Anthreptes_collaris","no","Anthreptes collaris","HEDCOL01 Anthreptes collaris"
"150","Anthreptes collaris","Hedydipna collaris","GRW09","P46","Plasmodium","Hedydipna collaris","Anthreptes_collaris","no","Anthreptes collaris","GRW09 Anthreptes collaris"
"151","Anthreptes collaris","Hedydipna collaris","RECOB4","PV25","Plasmodium","Hedydipna collaris","Anthreptes_collaris","no","Anthreptes collaris","RECOB4 Anthreptes collaris"
"152","Anthreptes fraseri","Deleornis fraseri","RECOB4","","Plasmodium","Deleornis fraseri","Anthreptes_fraseri","no","Anthreptes fraseri","RECOB4 Anthreptes fraseri"
"153","Anthus berthelotii","Anthus berthelotii","REB11","","Leucocytozoon","Anthus berthelotii","Anthus_berthelotii","yes","Anthus berthelotii","REB11 Anthus berthelotii"
"154","Anthus berthelotii","Anthus berthelotii","LK05","PAL282","Plasmodium","Anthus berthelotii","Anthus_berthelotii","yes","Anthus berthelotii","LK05 Anthus berthelotii"
"155","Anthus berthelotii","Anthus berthelotii","LK06","TF413","Plasmodium","Anthus berthelotii","Anthus_berthelotii","yes","Anthus berthelotii","LK06 Anthus berthelotii"
"156","Anthus trivialis","Anthus trivialis","TRPIP1","","Leucocytozoon","Anthus trivialis","Anthus_trivialis","yes","Anthus trivialis","TRPIP1 Anthus trivialis"
"157","Anthus trivialis","Anthus trivialis","BT2","","Leucocytozoon","Anthus trivialis","Anthus_trivialis","yes","Anthus trivialis","BT2 Anthus trivialis"
"158","Anthus trivialis","Anthus trivialis","TURDUS1","","Plasmodium","Anthus trivialis","Anthus_trivialis","yes","Anthus trivialis","TURDUS1 Anthus trivialis"
"159","Anthus trivialis","Anthus trivialis","YWT2","","Haemoproteus","Anthus trivialis","Anthus_trivialis","yes","Anthus trivialis","YWT2 Anthus trivialis"
"160","Anthus trivialis","Anthus trivialis","PBPIP1","ANTRI01","Plasmodium","Anthus trivialis","Anthus_trivialis","yes","Anthus trivialis","PBPIP1 Anthus trivialis"
"161","Aphelocoma californica","Aphelocoma woodhouseii","LAIRI01","","Plasmodium","Aphelocoma woodhouseii","Aphelocoma_californica","no","Aphelocoma californica","LAIRI01 Aphelocoma californica"
"162","Aphelocoma californica","Aphelocoma woodhouseii","APHCAL01","","Leucocytozoon","Aphelocoma woodhouseii","Aphelocoma_californica","no","Aphelocoma californica","APHCAL01 Aphelocoma californica"
"163","Aphrastura spinicauda","Aphrastura spinicauda","ZOLPYR01","AspChL2","Leucocytozoon","Aphrastura spinicauda","Aphrastura_spinicauda","yes","Aphrastura spinicauda","ZOLPYR01 Aphrastura spinicauda"
"164","Aphrastura spinicauda","Aphrastura spinicauda","DIUDIU11","AspChL1","Leucocytozoon","Aphrastura spinicauda","Aphrastura_spinicauda","yes","Aphrastura spinicauda","DIUDIU11 Aphrastura spinicauda"
"165","Aphrastura spinicauda","Aphrastura spinicauda","APSPI15","AspChH1","Haemoproteus","Aphrastura spinicauda","Aphrastura_spinicauda","yes","Aphrastura spinicauda","APSPI15 Aphrastura spinicauda"
"166","Aphrastura spinicauda","Aphrastura spinicauda","ELAALB05","AspChL4","Leucocytozoon","Aphrastura spinicauda","Aphrastura_spinicauda","yes","Aphrastura spinicauda","ELAALB05 Aphrastura spinicauda"
"167","Aphrastura spinicauda","Aphrastura spinicauda","CATUST05","H24","Plasmodium","Aphrastura spinicauda","Aphrastura_spinicauda","yes","Aphrastura spinicauda","CATUST05 Aphrastura spinicauda"
"168","Aphrastura spinicauda","Aphrastura spinicauda","APSPI10","AspChL9","Leucocytozoon","Aphrastura spinicauda","Aphrastura_spinicauda","yes","Aphrastura spinicauda","APSPI10 Aphrastura spinicauda"
"169","Aptenodytes patagonicus","Aptenodytes patagonicus","APTPAT01","","Plasmodium","Aptenodytes patagonicus","Aptenodytes_patagonicus","yes","Aptenodytes patagonicus","APTPAT01 Aptenodytes patagonicus"
"170","Apteryx australis","Apteryx australis","GRW06","NZBrk,NZSIV,NZTM1","Plasmodium","Apteryx australis","Apteryx_australis","yes","Apteryx australis","GRW06 Apteryx australis"
"171","Arremon brunneinucha","Buarremon brunneinucha","ZOCAP14","","Haemoproteus","Buarremon brunneinucha","Arremon_brunneinucha","no","Arremon brunneinucha","ZOCAP14 Arremon brunneinucha"
"172","Arremon brunneinucha","Buarremon brunneinucha","ARBRU02","","Haemoproteus","Buarremon brunneinucha","Arremon_brunneinucha","no","Arremon brunneinucha","ARBRU02 Arremon brunneinucha"
"173","Arremon flavirostris","Arremon flavirostris","ARRFLA01","H07","Haemoproteus","Arremon flavirostris",NA,NA,"Arremon flavirostris","ARRFLA01 Arremon flavirostris"
"174","Arremon flavirostris","Arremon flavirostris","COLL4","H27","Plasmodium","Arremon flavirostris",NA,NA,"Arremon flavirostris","COLL4 Arremon flavirostris"
"175","Arremon taciturnus","Arremon taciturnus","DENPET03","","Plasmodium","Arremon taciturnus","Arremon_taciturnus","yes","Arremon taciturnus","DENPET03 Arremon taciturnus"
"176","Arremon taciturnus","Arremon taciturnus","ARRTAC01","","Plasmodium","Arremon taciturnus","Arremon_taciturnus","yes","Arremon taciturnus","ARRTAC01 Arremon taciturnus"
"177","Arremon torquatus","Buarremon torquatus","TROAED02","","Leucocytozoon","Buarremon torquatus","Arremon_torquatus","no","Arremon torquatus","TROAED02 Arremon torquatus"
"178","Arremon torquatus","Buarremon torquatus","BUTMO01","THRBON02","Leucocytozoon","Buarremon torquatus","Arremon_torquatus","no","Arremon torquatus","BUTMO01 Arremon torquatus"
"179","Arremon torquatus","Buarremon torquatus","ARBRU02","","Haemoproteus","Buarremon torquatus","Arremon_torquatus","no","Arremon torquatus","ARBRU02 Arremon torquatus"
"180","Asio flammeus","Asio flammeus","ASIFLA01","","Leucocytozoon","Asio flammeus",NA,NA,"Asio flammeus","ASIFLA01 Asio flammeus"
"181","Asio otus","Asio otus","CIRCUM01","CIRCUM01","Haemoproteus","Asio otus","Asio_otus","yes","Asio otus","CIRCUM01 Asio otus"
"182","Asio otus","Asio otus","ASOT03","","Haemoproteus","Asio otus","Asio_otus","yes","Asio otus","ASOT03 Asio otus"
"183","Asio otus","Asio otus","ASOT06","","Leucocytozoon","Asio otus","Asio_otus","yes","Asio otus","ASOT06 Asio otus"
"184","Asio otus","Asio otus","ASOT1","","Leucocytozoon","Asio otus","Asio_otus","yes","Asio otus","ASOT1 Asio otus"
"185","Athene noctua","Athene noctua","SGS1","H011","Plasmodium","Athene noctua","Athene_noctua","yes","Athene noctua","SGS1 Athene noctua"
"186","Athene noctua","Athene noctua","ATNO1","H145","Leucocytozoon","Athene noctua","Athene_noctua","yes","Athene noctua","ATNO1 Athene noctua"
"187","Atlapetes albinucha","Atlapetes albinucha","BAEBIC02","SOSP_CA3P","Plasmodium","Atlapetes albinucha","Atlapetes_albinucha","yes","Atlapetes albinucha","BAEBIC02 Atlapetes albinucha"
"188","Atlapetes latinuchus","Atlapetes latinuchus","PAVER01","ATLLAT05,CHLRIE02","Leucocytozoon","Atlapetes latinuchus",NA,NA,"Atlapetes latinuchus","PAVER01 Atlapetes latinuchus"
"189","Atlapetes melanocephalus","Atlapetes melanocephalus","ARBRU02","DICER-01","Haemoproteus","Atlapetes melanocephalus","Atlapetes_melanocephalus","yes","Atlapetes melanocephalus","ARBRU02 Atlapetes melanocephalus"
"190","Atlapetes melanocephalus","Atlapetes melanocephalus","ATMEL01","DICER-01","Haemoproteus","Atlapetes melanocephalus","Atlapetes_melanocephalus","yes","Atlapetes melanocephalus","ATMEL01 Atlapetes melanocephalus"
"191","Aythya fuligula","Aythya fuligula","TUSW04","","Leucocytozoon","Aythya fuligula",NA,NA,"Aythya fuligula","TUSW04 Aythya fuligula"
"192","Baeolophus ridgwayi","Baeolophus ridgwayi","GYMCYA01","","Leucocytozoon","Baeolophus ridgwayi","Baeolophus_ridgwayi","yes","Baeolophus ridgwayi","GYMCYA01 Baeolophus ridgwayi"
"193","Baeolophus ridgwayi","Baeolophus ridgwayi","COLBF21","","Leucocytozoon","Baeolophus ridgwayi","Baeolophus_ridgwayi","yes","Baeolophus ridgwayi","COLBF21 Baeolophus ridgwayi"
"194","Balearica regulorum","Balearica regulorum","BAREGI01","","Leucocytozoon","Balearica regulorum",NA,NA,"Balearica regulorum","BAREGI01 Balearica regulorum"
"195","Balearica regulorum","Balearica regulorum","BAREGI06","","Haemoproteus","Balearica regulorum",NA,NA,"Balearica regulorum","BAREGI06 Balearica regulorum"
"196","Balearica regulorum","Balearica regulorum","BAREGI08","","Haemoproteus","Balearica regulorum",NA,NA,"Balearica regulorum","BAREGI08 Balearica regulorum"
"198","Basileuterus coronatus","Myiothlypis coronata","WW3","","Plasmodium","Myiothlypis coronata","Basileuterus_coronatus","no","Basileuterus coronatus","WW3 Basileuterus coronatus"
"200","Basileuterus coronatus","Myiothlypis coronata","GEOTRI02","","Plasmodium","Myiothlypis coronata","Basileuterus_coronatus","no","Basileuterus coronatus","GEOTRI02 Basileuterus coronatus"
"201","Basileuterus culicivorus","Basileuterus culicivorus","PADOM09","PADOM09","Plasmodium","Basileuterus culicivorus","Basileuterus_culicivorus","yes","Basileuterus culicivorus","PADOM09 Basileuterus culicivorus"
"202","Basileuterus flaveolus","Basileuterus flaveolus","VOLJAC02","BAFLA03","Plasmodium","Basileuterus flaveolus","Basileuterus_flaveolus","yes","Basileuterus flaveolus","VOLJAC02 Basileuterus flaveolus"
"203","Basileuterus flaveolus","Basileuterus flaveolus","PHPAT01","PHPAT01","Plasmodium","Basileuterus flaveolus","Basileuterus_flaveolus","yes","Basileuterus flaveolus","PHPAT01 Basileuterus flaveolus"
"204","Basileuterus flaveolus","Basileuterus flaveolus","BAFLA01","BAFLA01","Plasmodium","Basileuterus flaveolus","Basileuterus_flaveolus","yes","Basileuterus flaveolus","BAFLA01 Basileuterus flaveolus"
"205","Basileuterus flaveolus","Basileuterus flaveolus","DENPET03","DENPET03","Plasmodium","Basileuterus flaveolus","Basileuterus_flaveolus","yes","Basileuterus flaveolus","DENPET03 Basileuterus flaveolus"
"206","Basileuterus leucoblepharus","Basileuterus leucoblepharus","DENPET03","23","Plasmodium","Basileuterus leucoblepharus","Basileuterus_leucoblepharus","yes","Basileuterus leucoblepharus","DENPET03 Basileuterus leucoblepharus"
"207","Basileuterus tristriatus","Basileuterus tristriatus","GEOTRI02","","Plasmodium","Basileuterus tristriatus",NA,NA,"Basileuterus tristriatus","GEOTRI02 Basileuterus tristriatus"
"208","Bernieria cinereiceps","Xanthomixis cinereiceps","GRW04","P_Mosquito_132","Plasmodium","Xanthomixis cinereiceps","Bernieria_cinereiceps","no","Bernieria cinereiceps","GRW04 Bernieria cinereiceps"
"209","Bernieria madagascariensis","Bernieria madagascariensis","FOMAD01","","Leucocytozoon","Bernieria madagascariensis","Bernieria_madagascariensis","yes","Bernieria madagascariensis","FOMAD01 Bernieria madagascariensis"
"210","Bernieria madagascariensis","Bernieria madagascariensis","GRW09","P_PV12","Plasmodium","Bernieria madagascariensis","Bernieria_madagascariensis","yes","Bernieria madagascariensis","GRW09 Bernieria madagascariensis"
"211","Bernieria zosterops","Xanthomixis zosterops","GRW04","P_Mosquito_132","Plasmodium","Xanthomixis zosterops","Bernieria_zosterops","no","Bernieria zosterops","GRW04 Bernieria zosterops"
"212","Bernieria zosterops","Xanthomixis zosterops","BERZOS01","","Plasmodium","Xanthomixis zosterops","Bernieria_zosterops","no","Bernieria zosterops","BERZOS01 Bernieria zosterops"
"213","Bleda eximius","Bleda eximius","GRW09","","Plasmodium","Bleda eximius","Bleda_eximius","yes","Bleda eximius","GRW09 Bleda eximius"
"214","Bleda syndactylus","Bleda syndactylus","GRW09","P46","Plasmodium","Bleda syndactylus","Bleda_syndactylus","yes","Bleda syndactylus","GRW09 Bleda syndactylus"
"215","Bubo bubo","Bubo bubo","STRURA03","Haplotype C","Haemoproteus","Bubo bubo","Bubo_bubo","yes","Bubo bubo","STRURA03 Bubo bubo"
"216","Bubo scandiaca","Bubo scandiacus","STRURA03","Haplotype C","Haemoproteus","Bubo scandiacus",NA,NA,"Bubo scandiaca","STRURA03 Bubo scandiaca"
"217","Bubo virginianus","Bubo virginianus","STVAR01","41","Haemoproteus","Bubo virginianus","Bubo_virginianus","yes","Bubo virginianus","STVAR01 Bubo virginianus"
"218","Bubo virginianus","Bubo virginianus","BUVIR02","","Leucocytozoon","Bubo virginianus","Bubo_virginianus","yes","Bubo virginianus","BUVIR02 Bubo virginianus"
"219","Buteo buteo","Buteo buteo","BT7","","Plasmodium","Buteo buteo","Buteo_buteo","yes","Buteo buteo","BT7 Buteo buteo"
"220","Buteo buteo","Buteo buteo","BUTBUT07","","Leucocytozoon","Buteo buteo","Buteo_buteo","yes","Buteo buteo","BUTBUT07 Buteo buteo"
"221","Buteo buteo","Buteo buteo","BUTBUT03","","Leucocytozoon","Buteo buteo","Buteo_buteo","yes","Buteo buteo","BUTBUT03 Buteo buteo"
"222","Buteo buteo","Buteo buteo","BUBT1","","N/A","Buteo buteo","Buteo_buteo","yes","Buteo buteo","BUBT1 Buteo buteo"
"223","Buteo buteo","Buteo buteo","CIAE02","eruvetpar1,eruvetpar2","Leucocytozoon","Buteo buteo","Buteo_buteo","yes","Buteo buteo","CIAE02 Buteo buteo"
"224","Buteo buteo","Buteo buteo","TURDUS1","","Plasmodium","Buteo buteo","Buteo_buteo","yes","Buteo buteo","TURDUS1 Buteo buteo"
"225","Buteo buteo","Buteo buteo","BUBT2","","Leucocytozoon","Buteo buteo","Buteo_buteo","yes","Buteo buteo","BUBT2 Buteo buteo"
"226","Buteo jamaicensis","Buteo jamaicensis","BUTJAM07","","Leucocytozoon","Buteo jamaicensis","Buteo_jamaicensis","yes","Buteo jamaicensis","BUTJAM07 Buteo jamaicensis"
"227","Buteo rufinus","Buteo rufinus","CIAE02","eruvetpar1,eruvetpar2","Leucocytozoon","Buteo rufinus","Buteo_rufinus","yes","Buteo rufinus","CIAE02 Buteo rufinus"
"228","Cacicus chrysopterus","Cacicus chrysopterus","DENPET03","H26","Plasmodium","Cacicus chrysopterus",NA,NA,"Cacicus chrysopterus","DENPET03 Cacicus chrysopterus"
"229","Cacicus chrysopterus","Cacicus chrysopterus","VOLJAC02","H25","Plasmodium","Cacicus chrysopterus",NA,NA,"Cacicus chrysopterus","VOLJAC02 Cacicus chrysopterus"
"230","Cacicus uropygialis","Cacicus uropygialis","WW3","","Plasmodium","Cacicus uropygialis",NA,NA,"Cacicus uropygialis","WW3 Cacicus uropygialis"
"231","Calicalicus madagascariensis","Calicalicus madagascariensis","CALMAD01","","Leucocytozoon","Calicalicus madagascariensis",NA,NA,"Calicalicus madagascariensis","CALMAD01 Calicalicus madagascariensis"
"232","Calidris ruficollis","Calidris ruficollis","STNT01","","Plasmodium","Calidris ruficollis","Calidris_ruficollis","yes","Calidris ruficollis","STNT01 Calidris ruficollis"
"233","Callaeas cinereus","Callaeas cinerea","KOKAKO01","","Plasmodium","Callaeas cinerea","Callaeas_cinereus","no","Callaeas cinereus","KOKAKO01 Callaeas cinereus"
"234","Camaroptera brachyura","Camaroptera brachyura","GRW09","","Plasmodium","Camaroptera brachyura","Camaroptera_brachyura","yes","Camaroptera brachyura","GRW09 Camaroptera brachyura"
"235","Campephilus rubricollis","Campephilus rubricollis","CAMRUB03","","Haemoproteus","Campephilus rubricollis","Campephilus_rubricollis","yes","Campephilus rubricollis","CAMRUB03 Campephilus rubricollis"
"236","Camptostoma obsoletum","Camptostoma obsoletum","CAOBS01","CAOBS01","Plasmodium","Camptostoma obsoletum","Camptostoma_obsoletum","yes","Camptostoma obsoletum","CAOBS01 Camptostoma obsoletum"
"237","Campylorhynchus fasciatus","Campylorhynchus fasciatus","PADOM09","","Plasmodium","Campylorhynchus fasciatus","Campylorhynchus_fasciatus","yes","Campylorhynchus fasciatus","PADOM09 Campylorhynchus fasciatus"
"238","Caracara plancus","Caracara plancus","MYCAME02","","Plasmodium","Caracara plancus","Caracara_plancus","yes","Caracara plancus","MYCAME02 Caracara plancus"
"239","Cardinalis cardinalis","Cardinalis cardinalis","CARCAR05","","Leucocytozoon","Cardinalis cardinalis","Cardinalis_cardinalis","yes","Cardinalis cardinalis","CARCAR05 Cardinalis cardinalis"
"240","Cardinalis cardinalis","Cardinalis cardinalis","SEIAUR01","P1","Plasmodium","Cardinalis cardinalis","Cardinalis_cardinalis","yes","Cardinalis cardinalis","SEIAUR01 Cardinalis cardinalis"
"241","Cardinalis cardinalis","Cardinalis cardinalis","DUMCAR01","","Leucocytozoon","Cardinalis cardinalis","Cardinalis_cardinalis","yes","Cardinalis cardinalis","DUMCAR01 Cardinalis cardinalis"
"242","Cardinalis cardinalis","Cardinalis cardinalis","PADOM11","","Plasmodium","Cardinalis cardinalis","Cardinalis_cardinalis","yes","Cardinalis cardinalis","PADOM11 Cardinalis cardinalis"
"243","Carduelis barbata","Carduelis barbata","CARBAR02","","Leucocytozoon","Carduelis barbata","Carduelis_barbata","yes","Carduelis barbata","CARBAR02 Carduelis barbata"
"244","Carduelis cannabina","Carduelis cannabina","LINN1","","Plasmodium","Carduelis cannabina","Carduelis_cannabina","yes","Carduelis cannabina","LINN1 Carduelis cannabina"
"245","Carduelis carduelis","Carduelis carduelis","SGS1","","Plasmodium","Carduelis carduelis","Carduelis_carduelis","yes","Carduelis carduelis","SGS1 Carduelis carduelis"
"246","Carduelis carduelis","Carduelis carduelis","CARCHL01","H147","Haemoproteus","Carduelis carduelis","Carduelis_carduelis","yes","Carduelis carduelis","CARCHL01 Carduelis carduelis"
"247","Carduelis carduelis","Carduelis carduelis","GRW11","H010","Plasmodium","Carduelis carduelis","Carduelis_carduelis","yes","Carduelis carduelis","GRW11 Carduelis carduelis"
"248","Carduelis chloris","Carduelis chloris","SGS1","P22","Plasmodium","Carduelis chloris","Carduelis_chloris","yes","Carduelis chloris","SGS1 Carduelis chloris"
"249","Carduelis chloris","Carduelis chloris","ROFI1","","Haemoproteus","Carduelis chloris","Carduelis_chloris","yes","Carduelis chloris","ROFI1 Carduelis chloris"
"250","Carduelis chloris","Carduelis chloris","CARCHL01","H147","Haemoproteus","Carduelis chloris","Carduelis_chloris","yes","Carduelis chloris","CARCHL01 Carduelis chloris"
"251","Carduelis chloris","Carduelis chloris","CARCHL02","H148","Haemoproteus","Carduelis chloris","Carduelis_chloris","yes","Carduelis chloris","CARCHL02 Carduelis chloris"
"252","Carduelis chloris","Carduelis chloris","CCF3","","Haemoproteus","Carduelis chloris","Carduelis_chloris","yes","Carduelis chloris","CCF3 Carduelis chloris"
"253","Carduelis flammea","Carduelis flammea","ACAFLA03","","Leucocytozoon","Carduelis flammea","Carduelis_flammea","yes","Carduelis flammea","ACAFLA03 Carduelis flammea"
"254","Carduelis flammea","Carduelis flammea","CARFLA03","L.AK12","Leucocytozoon","Carduelis flammea","Carduelis_flammea","yes","Carduelis flammea","CARFLA03 Carduelis flammea"
"255","Carduelis flammea","Carduelis flammea","ROFI6","2012haploROF16","Leucocytozoon","Carduelis flammea","Carduelis_flammea","yes","Carduelis flammea","ROFI6 Carduelis flammea"
"256","Carduelis flammea","Carduelis flammea","SISKIN1","SISKIN1","Haemoproteus","Carduelis flammea","Carduelis_flammea","yes","Carduelis flammea","SISKIN1 Carduelis flammea"
