"","pairs","res","tiplab","Lineage_Name","jackknife"
"600","Emberiza_cirlus-SGS1",0.435969187881787,"Emberiza_cirlus","SGS1",0.872093840724688
"601","Emberiza_citrinella-BT7",0.452787850772649,"Emberiza_citrinella","BT7",0.906249696935561
"602","Emberiza_citrinella-DUNNO01",0.457925220423164,"Emberiza_citrinella","DUNNO01",0.915618326033723
"603","Emberiza_citrinella-EMCIR01",0.458632017310142,"Emberiza_citrinella","EMCIR01",0.916774980964647
"604","Emberiza_citrinella-EMCIT01",0.509303863749546,"Emberiza_citrinella","EMCIT01",1.01470222866169
"605","Emberiza_citrinella-GRW06",0.468589013984056,"Emberiza_citrinella","GRW06",0.936614222085041
"606","Emberiza_citrinella-PADOM02",0.435905600837654,"Emberiza_citrinella","PADOM02",0.87242927610032
"607","Emberiza_citrinella-SGS1",0.436521815364718,"Emberiza_citrinella","SGS1",0.873317990729902
"608","Emberiza_citrinella-TURDUS1",0.455400089951229,"Emberiza_citrinella","TURDUS1",0.911529739715775
"609","Emberiza_godlewskii-EMSPO01",0.459597119425434,"Emberiza_godlewskii","EMSPO01",0.918561752626147
"610","Emberiza_godlewskii-SGS1",0.436522234904307,"Emberiza_godlewskii","SGS1",0.873319579908411
"611","Emberiza_schoeniclus-PARUS1",0.486492207812902,"Emberiza_schoeniclus","PARUS1",0.971885797617006
"612","Emberiza_schoeniclus-PHSIB1",0.485578296331455,"Emberiza_schoeniclus","PHSIB1",0.970161167725223
"613","Emberiza_schoeniclus-RB1",0.48286706087355,"Emberiza_schoeniclus","RB1",0.964600320654881
"614","Emberiza_schoeniclus-TURDUS1",0.454997308746245,"Emberiza_schoeniclus","TURDUS1",0.910424467495545
"615","Emberiza_spodocephala-EMSPO02",0.455597769662205,"Emberiza_spodocephala","EMSPO02",0.911304656294078
"616","Emberiza_spodocephala-SYBOR02",0.452735223448075,"Emberiza_spodocephala","SYBOR02",0.906224463324065
"617","Emberizoides_herbicola-EMBHER01",0.438440264014978,"Emberizoides_herbicola","EMBHER01",0.878014254644086
"618","Entomodestes_leucotis-TUMIG03",0.440508411629118,"Entomodestes_leucotis","TUMIG03",0.879911141620369
"619","Eopsaltria_australis-EOPAUS02",0.58732210167999,"Eopsaltria_australis","EOPAUS02",1.18399929116663
"620","Eriocnemis_cupreoventris-TROAED20",1.62090558998632,"Eriocnemis_cupreoventris","TROAED20",3.24528815261283
"621","Eriocnemis_derbyi-TROAED20",1.62090558998632,"Eriocnemis_derbyi","TROAED20",3.24528815261283
"622","Erithacus_rubecula-BT2",0.512634532189652,"Erithacus_rubecula","BT2",1.02339839171759
"623","Erithacus_rubecula-BT7",0.454375755607507,"Erithacus_rubecula","BT7",0.90873236853588
"624","Erithacus_rubecula-CCF2",0.512967924152047,"Erithacus_rubecula","CCF2",1.02605971099342
"625","Erithacus_rubecula-GRW11",0.457245180752951,"Erithacus_rubecula","GRW11",0.915850406529785
"626","Erithacus_rubecula-LINN1",0.472301965679355,"Erithacus_rubecula","LINN1",0.945852927466831
