"","pairs","res","tiplab","Lineage_Name","jackknife"
"1496","Tangara_labradorides-TANLAB01",0.325440185629615,"Tangara_labradorides","TANLAB01",0.651802985920881
"1497","Tangara_nigrocincta-TANIG01",0.321626929705195,"Tangara_nigrocincta","TANIG01",0.644088397338692
"1498","Tangara_nigroviridis-TANIG01",0.321400132571179,"Tangara_nigroviridis","TANIG01",0.643355168937887
"1499","Tangara_parzudakii-CYCYAN01",0.330265399810189,"Tangara_parzudakii","CYCYAN01",0.661865834424702
"1500","Tangara_parzudakii-TANSCH01",0.35694595648184,"Tangara_parzudakii","TANSCH01",0.714579278194719
"1501","Tangara_parzudakii-TASCH01",0.322800866323254,"Tangara_parzudakii","TASCH01",0.646297220871588
"1502","Tangara_preciosa-PADOM09",0.339215294650606,"Tangara_preciosa","PADOM09",0.67891222533865
"1503","Tangara_ruficervix-CYCYAN01",0.329651030382576,"Tangara_ruficervix","CYCYAN01",0.660244070214503
"1504","Tangara_schrankii-LEPCOR05",0.341726363495079,"Tangara_schrankii","LEPCOR05",0.684239639512498
"1505","Tangara_schrankii-TANCYA01",0.324678660842793,"Tangara_schrankii","TANCYA01",0.650017629169724
"1506","Tangara_schrankii-TASCH01",0.322852174692853,"Tangara_schrankii","TASCH01",0.646386172151097
"1507","Tangara_vassorii-ANILAC01",0.35477532214041,"Tangara_vassorii","ANILAC01",0.708889376552293
"1508","Tangara_vassorii-TANIG01",0.32170509513944,"Tangara_vassorii","TANIG01",0.643898908339452
"1509","Tangara_vassorii-TROAED02",0.363498723035566,"Tangara_vassorii","TROAED02",0.725493839775936
"1510","Tangara_viridicollis-TANICT01",0.323815193397794,"Tangara_viridicollis","TANICT01",0.648482657164436
"1511","Tangara_viridicollis-TANIG01",0.321161559469745,"Tangara_viridicollis","TANIG01",0.64290716363314
"1512","Tangara_xanthocephala-TANSCH01",0.35554082258532,"Tangara_xanthocephala","TANSCH01",0.711613825261111
"1513","Tarsiger_cyanurus-BT1",0.374462092779748,"Tarsiger_cyanurus","BT1",0.749524904917735
"1514","Tarsiger_cyanurus-BT7",0.364454763211322,"Tarsiger_cyanurus","BT7",0.730136624314355
"1515","Terpsiphone_rufiventer-TERUF01",0.682535512143975,"Terpsiphone_rufiventer","TERUF01",1.36744131854357
"1516","Terpsiphone_viridis-TERUF01",0.682535512143975,"Terpsiphone_viridis","TERUF01",1.36744131854334
